Console,Title,Release_Date,ESRB,Publisher,Developer,Genre,UPC,PC_ID,Summary,URL
gameboy-advance,Bratz Babyz,1/1/2006,Everyone,THQ,Unkown,Action & Adventure,7.85138E+11,21120,"Stir up tons of trouble and go on wild adventures as you help Cloe Sasha, Jade, and Yasmin perform an emergency pet rescue!",https://www.pricecharting.com/game/gameboy-advance/bratz-babyz
gameboy-advance,Bratz Forever Diamondz,9/18/2006,Everyone,THQ,Unkown,Action & Adventure,7.85138E+11,11657,"Yasmin, Cloe, Sasha, and Jade are back for a brand new adventure sending them across the country in search of the hottest fashion designer. Players experience unique adventures through the eyes of the four playable characters, in detailed open world environments, as they compete for a spot in America Rocks Fashion TV show. Fans discover new features that include a figure skating competition and the ability to adopt a pet to train, dress, accessorize and showcase in competitions.",https://www.pricecharting.com/game/gameboy-advance/bratz-forever-diamondz
gameboy-advance,Bratz Rock Angelz,10/1/2005,Everyone,THQ,Altron,Action & Adventure,7.85138E+11,2034,"You get the chance to live the life of a Rock Angel as you help Cloe, Jade, Sasha and Yasmin start their own fashion magazine. The search for the perfect scoop will take you around the globe, where famous places and famous people make for amazing adventures. Shop for the latest fashions! Explore Bratz town and Bratz City! Start your very own fashion magazine!",https://www.pricecharting.com/game/gameboy-advance/bratz-rock-angelz
gameboy-advance,Bratz: The Movie,9/24/2007,Everyone,THQ,Unkown,Action & Adventure,7.85138E+11,10248,"It's time for the Bratz girls to hit the red carpet! Join Chloe, Jade, Sasha and Yasmin as they rock out in explosive music shows, strut the fashion runway with stylin' outfits designed by you, and publish the hottest magazine ever! Their hard work lands them a once in a lifetime opportunity to star in their very own movie!",https://www.pricecharting.com/game/gameboy-advance/bratz-the-movie
gameboy-advance,Breath of Fire,12/13/2001,Everyone,Capcom,Unkown,RPG,013388280049,2035,"Long ago in the days of darkness and magic, a young wanderer comes face to face with his destiny. You control the fate of Ryu, a young warrior and descendant of the Light Dragon Clan. Together, with your mystical friend, Nina, you must search for magic spells and mysterious secrets. Along the way, gain experience and skill as you battle against strange monsters. Uncover valuable secrets that will help you on your adventure and unlock the secrets of the Dragon Clan.",https://www.pricecharting.com/game/gameboy-advance/breath-of-fire
gameboy-advance,Breath of Fire II,4/16/2002,Everyone,Capcom,Unkown,RPG,013388280087,2036,"One of the most popular RPGs of all time continues in this epic quest. Enter the magical life of a hero Ryu, a dragon morphing warrior, as he embarks on a vast adventure in search of his missing father and little sister. Eight mysterious characters will join you along the way to help you find and master the hidden secrets of the amazing lands you will explore. Discover the right combinations of magical spells, strength, wisdom, guts, and luck to determine your fate as you master the world of dragons, demons, and mystery.",https://www.pricecharting.com/game/gameboy-advance/breath-of-fire-ii
gameboy-advance,Britney's Dance Beat,3/25/2002,Everyone,THQ,Unkown,Music,7.85138E+11,11638,"Singer Britney Spears is looking for backup dancers for her next world tour, and she wants you to audition. Show Britney your hottest moves by keeping to the beat of her most popular songs, including Oops! I Did It Again and I'm a Slave 4 U. Then, answer trivia questions to prove your Britney knowledge. The game rewards true fans with exclusive video footage, access to more songs, and the chance to dance alongside Britney.",https://www.pricecharting.com/game/gameboy-advance/britney's-dance-beat
gameboy-advance,Broken Sword The Shadow of the Templars,3/17/2002,Teen,BAM,Unkown,Action & Adventure,6.82384E+11,2038,"Adapted from one of the most popular PC games in Europe, Broken Sword: The Shadow of the Templars is the story of George Stobbard, an American in Paris who witnesses the theft of an ancient manuscript and the assassination of its owner. This manuscript was created in the 14th century by the order of the Knights Templar and points to where their legendary power has been hidden for more than 600 years. Its new owners intend to harness the power for their own sinister agenda. This version of the game re-creates the original's graphic-novel look, puzzles, locations, and characters, as well as the original soundtrack, while the interface and the game's control system is being redone to Game Boy Advance specifications.",https://www.pricecharting.com/game/gameboy-advance/broken-sword-the-shadow-of-the-templars
gameboy-advance,Brother Bear,11/4/2003,Everyone,Disney,Unkown,Action & Adventure,7.12725E+11,2039,"Brother Bear allows players to play as Kenai and Koda, individually or as a team, as they go on an adventure that follows the beats of the film. The game features elements such as spectacular weather effects and cut-scenes from the film which will bring alive the world of Brother Bear. With four worlds, 16 levels and unlockable bonus games, Disney's Brother Bear for the GBA is a game of epic proportions.",https://www.pricecharting.com/game/gameboy-advance/brother-bear
gameboy-advance,Bruce Lee,5/1/2003,Everyone,Vivendi Universal Games,Unkown,Action & Adventure,020626717014,2040,"The legendary Bruce Lee is back as Hai Feng! Master Bruce's fists of fury, nunchaku and dozens of awesome moves as you travel across the globe to locations of mystery and intrigue in this epic martial arts adventure! Use the environment to your advantage, evade your enemies by scaling walls, fight like the Masterwith multiple combo and power-up attacks.",https://www.pricecharting.com/game/gameboy-advance/bruce-lee
gameboy-advance,Bubble Bobble Old and New,9/1/2004,Everyone,Unkown,Unkown,Action & Adventure,8.02068E+11,11710,"No one has ever been able to say just why Bubble Bobble is so much fun, but its mixture of cute baby dinosaurs, candy, and bubbles should give those new to the game an idea. Battle your way through over 100 levels of frantic bubble mayhem. Capture your enemies in bubbles then pop them with your spiky back to clear each stage. Find your way to the bottom of the 100-level cave and save a damsel in distress. Fortunately, if you've never experienced the glee for yourself, all of those elements are back in force in Bubble Bobble Old & New for Game Boy Advance. The game closely follows the original Bubble Bobble arcade classic, but splices together two gaming generations while employing the same graphics and gameplay structure as the original. It also took inspiration from the sequel, Rainbow Islands released in 1989.",https://www.pricecharting.com/game/gameboy-advance/bubble-bobble-old-and-new
gameboy-advance,Buffy the Vampire Slayer Wrath of the Darkhul King,6/24/2003,Teen,THQ,Unkown,Action & Adventure,7.85138E+11,11642,"The stakes are high as players assume the role of the world's most fetching foe of the forces of darkness in THQ's Buffy the Vampire Slayer: Wrath of the Darkhul King on Game Boy Advance. Buffy hunts loathsome legions through 16 twilit levels before confronting the ultimate evil in the form of the Darkhul King. This side-scroller is crammed with interactive environments -- a fancy phrase meaning you get to break lots of stuff, like doors, crates, spider webs, vases, benches and even stone walls.",https://www.pricecharting.com/game/gameboy-advance/buffy-the-vampire-slayer-wrath-of-the-darkhul-king
gameboy-advance,Butt Ugly Martians BKM Battles,10/1/2002,Everyone,Vivendi Universal,Unkown,Action & Adventure,020626715171,2041,"Butt Ugly Martians: B.K.M. Battles is an Action game, developed by Runecraft and published by VU Games, which was released in 2002.",https://www.pricecharting.com/game/gameboy-advance/butt-ugly-martians-bkm-battles
gameboy-advance,Cabbage Patch Kids Patch Puppy Rescue,4/11/2006,Everyone,D3 Publisher,Unkown,Action & Adventure,8.79278E+11,11808,"The Cabbage Patch Kids recently rescued puppies and are holding a lunch in town square to celebrate their new additions. While the puppies nap in the Babyland Playroom, the kids head to lunch in the square. Upon their return they find that they puppies have wrangled their way loose and escaped! You'll track them down in the park, in town, even at a car wash! After you find everyone's puppies, you'll encounter one puppy without a home...it just so happens it's the perfect fit for you!",https://www.pricecharting.com/game/gameboy-advance/cabbage-patch-kids-patch-puppy-rescue
gameboy-advance,Cabela's Big Game Hunter,12/11/2002,Teen,Activision,Unkown,Sports,047875750074,2042,"Hunters can sharpen their skills with the latest addition to the Big Game Hunter series. Cabela's Big Game Hunter delivers a compelling hunting game with 24 different North American big game animals, advanced animal behavior, and detailed landscapes. Play Career Hunt or jump right into the action with Quick Hunt for immediate satisfaction. Special features include bullet-cam, x-ray scopes, custom log cabin with a trophy room, and an advanced scoring system. Play the game as any good hunter must study his prey.",https://www.pricecharting.com/game/gameboy-advance/cabela's-big-game-hunter
gameboy-advance,Cabela's Big Game Hunter 2005 Adventures,11/10/2004,Teen,Activision,Unkown,Sports,047875750678,8604,"Activision's famous hunting simulation series, CABELA'S BIG GAME HUNTER, comes to the GBA with CABELA'S BIG GAME HUNTER: 2005 ADVENTURE. Incorporating more action/adventure elements into the game, 2005 ADVENTURE sends players into the wild after big game like bears and includes new features like the PDA map and vehicles. Players start out the game by creating their character from a number of options, including age, hair color, and clothing. They also get a number of points to distribute across categories like aiming, accuracy, strength, and stealth. While there are several different options like free hunt, the main feature of 2005 ADVENTURE is the career hunt mode. The storyline of 2005 ADVENTURE revolves around completing Grandpa Pete's quest to enter the hunter's hall of fame. To enter the hall of fame, a hunter has to hunt and kill an animal in each of the 65 different regions of the country. Grandpa Pete had all but three kills before he broke his leg; now, players must make the 65 kills to win the honor in Pete's name. The game includes several new items such as the PDA map. In addition to the main quest, players can also take on side missions from other hunters as they travel across Canada, Colorado, and New Mexico. Fans of the previous BIG GAME HUNTER games will find CABELA'S BIG GAME HUNTER: 2005 ADVENTURE kicks up the intensity without taking away anything that made the game a hit.",https://www.pricecharting.com/game/gameboy-advance/cabela's-big-game-hunter-2005-adventures
gameboy-advance,Cabela's Sportsman's Pack,9/14/2005,Everyone,Activision,Unkown,Sports,047875751392,11842,"Sportsmans Pack 2 in 1 Rapala Pro Fishing offers pro action that fits the leading name in fishing. Features the most realistic underwater environments, beautifully detailed fish, and the best rod control of any game on the market. Cabela's Big Game Hunter sets a completely new standard in hunting games. Experience unique challenges, realistic weather effects, seasonal changes, and even the adrenaline of hunting these animals in their own indigenous habitats. Use your skill and senses to track, hunt and tag each of these big game animals.",https://www.pricecharting.com/game/gameboy-advance/cabela's-sportsman's-pack
gameboy-advance,Caesar's Palace Advance,8/1/2001,Everyone,Majesco,Unkown,Sports,096427012542,2043,"Choose from numerous Slot, Keno, and Video Poker machines, and feel the pulse-quickening excitement of each bet! When you're down on your luck, visit the conveniently located ATMs for additional cash, or save the status of your account at any time using the Password Feature.",https://www.pricecharting.com/game/gameboy-advance/caesar's-palace-advance
gameboy-advance,Camp Lazlo Leaky Lake Games,11/6/2006,Everyone,Crave,Unkown,Sports,6.50009E+11,11404,"Camp Lazlo: Leaky Lake Games is an Action game, developed by Collision Studios and published by Crave, which was released in 2006.",https://www.pricecharting.com/game/gameboy-advance/camp-lazlo-leaky-lake-games
gameboy-advance,Candy Land/Chutes and Ladders/Memory,11/1/2005,Everyone,Unkown,Unkown,Party,8.02068E+11,2044,Candyland / Chutes And Ladders / Memory collects these three classic board games that so many children played and enjoyed. Now your children can take the fun with them wherever they go - without lugging around the game boards and pieces!,https://www.pricecharting.com/game/gameboy-advance/candy-landchutes-and-laddersmemory
gameboy-advance,Capcom Classics Mini Mix,9/19/2006,Teen,Capcom,Unkown,Arcade,013388280308,11047,"An action-packed compilation of three of Capcom's most popular titles, originally released for the Nintendo Entertainment System. The trio of old school action titles includes Bionic Commando, Strider and Mighty Final Fight, all faithfully recreated and available to play in either the original aspect ratio or stretched to fill the handheld's widescreen display.",https://www.pricecharting.com/game/gameboy-advance/capcom-classics-mini-mix
gameboy-advance,Car Battler Joe,10/21/2002,Everyone,Natsume,Unkown,Action & Adventure,7.19593E+11,8697,"Rampaging rogues roam the highways and byways that surround your village. If your believed the rumors, you would blame your missing father for the surge in vehicular violence. That's why you've decided to lead the life of a car battler, transporting cargo between towns and running down every lethal lead foot foolish enough to cross your path. This gritty work isn't easy. Other car battlers fight for money or fame, but you have a higher calling: You're determined to restore your family's lost honor and bring your father home.",https://www.pricecharting.com/game/gameboy-advance/car-battler-joe
gameboy-advance,Care Bears Care Quest,11/15/2005,Early Childhood,American Game Factory,Unkown,Action & Adventure,8.55433E+11,11784,"Welcome to the colorful land of Care-a-lot, home of the fun and fuzzy Care Bears! The Care Bears are a group of adorable, furry friends who each have a special caring mission to help one another learn how to care. Choose your favorite Care Bear, and then set out on 12 different and exciting Care Quests through the beautiful landscapes of Care-a-lot.",https://www.pricecharting.com/game/gameboy-advance/care-bears-care-quest
gameboy-advance,Cars,6/6/2006,Everyone,THQ,Helixe,Racing,7.85138E+11,2045,"Race to the finish line in Disney presents a Pixar film, Cars, the video game. Join Lightning McQueen as he trains in Radiator Springs for the upcoming Piston Cup race season. Play as your favorite characters in over 30 races and mini games. Explore the open world of Radiator Springs and Ornament Valley on your own or burn rubber and make your friends eat your dust in multiplayer mode.",https://www.pricecharting.com/game/gameboy-advance/cars
gameboy-advance,Cars Mater-National Championship,11/12/2007,Everyone,Unkown,Unkown,Racing,7.85138E+11,10249,Cars Mater-National offers fans of the film a fresh adventure set in the super-fueled world of Radiator Springs. The video game features all-new international characters vying for their chance to compete against Lightning McQueen in the First Annual Mater-National Race Festival.,https://www.pricecharting.com/game/gameboy-advance/cars-mater-national-championship
gameboy-advance,Cartoon Network Block Party,8/5/2004,Everyone,Majesco,Unkown,Party,096427012979,2046,"Cartoon Network Block Party is a party game for Game Boy Advance that enables up to four players to compete party style on boards themed to a specific Cartoon Network show, including Johnny Bravo, Ed, Edd 'n Eddy, Courage the Cowardly Dog and Cow and Chicken. It features 14 unique mini-games including: Grand Prix, Strike a Pose, Greased Porkbutts, Backyard Boogie, and Skatin' the U. Published by Majesco, Cartoon Network Block Party was programmed by John Romero's Monkeystone development group",https://www.pricecharting.com/game/gameboy-advance/cartoon-network-block-party
gameboy-advance,Cartoon Network Speedway,11/9/2003,Everyone,Majesco,DC Studios,Racing,096427012962,2049,"All of your favorite Cartoon Network stars are revving their engines to compete for the Speedway Championship! Play as 12 hilarious characters from Courage the Cowardly Dog, Cow and Chicken, Ed, Edd n Eddy, Johnny Bravo and Sheep in the Big City in this fast and fun kart-style racing game.",https://www.pricecharting.com/game/gameboy-advance/cartoon-network-speedway
gameboy-advance,Cartoon Network Superpack,12/1/2006,Everyone,Majesco,Unkown,Action & Adventure,096427014508,7291," Cartoon Network Block party Special Edition lets you take control of the Cartoon Network stars, for crazy party gaming! Up to four players can compete in party style games, to earn money for a new game room at Cartoon Network.",https://www.pricecharting.com/game/gameboy-advance/cartoon-network-superpack
gameboy-advance,Casper,10/1/2003,Everyone,Titus,Unkown,Action & Adventure,8.31585E+11,2050,"Game Boy Advance adaption of the kid-friendly cartoon series. Players slip into the role of Casper as he goes toe-to-toe with the mean ghosts Stretch, Stinkie, and Fatso. The evil trio is attempting to transform all the towns people into zombies -- a fate that the friendly ghost cannot and will not tolerate. Players explore six different levels of spooky fun in this adventure-filled quest for young players.",https://www.pricecharting.com/game/gameboy-advance/casper
gameboy-advance,Castlevania Aria of Sorrow,5/6/2003,Teen,Konami,Unkown,Action & Adventure,083717500322,2051,"The year is 2035 and Soma Cruz is about to witness the first solar eclipse of the 21st century when he suddenly blacks out -- only to awaken inside a mysterious castle. As Soma, you must navigate the castle's labyrinths while confronting perilous monsters at every turn. But beware, you must escape before the evil consumes you!",https://www.pricecharting.com/game/gameboy-advance/castlevania-aria-of-sorrow
gameboy-advance,Castlevania Circle of the Moon,6/10/2001,Teen,Konami,Unkown,Action & Adventure,083717500018,2052,"Count Dracula has been resurrected and evil will reign supreme unless he is stopped. As Nathan Graves, you'll hunt down the count and use your whip and a variety of special items to destroy his minions. Battle your way through Dracula's castle and rid the world of evil once and for all!",https://www.pricecharting.com/game/gameboy-advance/castlevania-circle-of-the-moon
gameboy-advance,Castlevania Double Pack,1/11/2006,Teen,Konami,Unkown,Action & Adventure,083717500711,7292,"CASTLEVANIA DOUBLE PACK collects two great Castlevania titles for the Game Boy Advance. The set provides twice the incredible gothic adventure for one low price! In Castlevania: Harmony of Dissonance, you'll use your new Spell Fusion powers to acquire the relics of Dracula, left behind from 50 years in the past, to unravel the disappearance of your friend Lydie. In Castlevania: Aria Of Sorrow, you'll take on murderous monsters and absorb their souls to gain their abilities--and uncover a terrible secret.",https://www.pricecharting.com/game/gameboy-advance/castlevania-double-pack
gameboy-advance,Castlevania Harmony of Dissonance,9/16/2002,Teen,Konami,Unkown,Action & Adventure,083717500216,2053,"Nearly fifty years has past since Simon Belmont rescued the land from the curse of Dracula. Now, Simon's descendant Juste Belmont, must acquire the relics of Dracula to unravel the disappearance of his childhood friend Lydie. The castle's enchanting mysteries and danger await all those who dare enter.",https://www.pricecharting.com/game/gameboy-advance/castlevania-harmony-of-dissonance
gameboy-advance,Catwoman,7/20/2004,Teen,Electronic Arts,Unkown,Action & Adventure,014633147933,2055,"Catwoman follows the tale of Patience Phillips, a shy office peon in the Hedare corporate empire. She accidentally discovers her employers' dark secret and is subsequently murdered. However, death will not stop Patience from seeking vengeance. Our heroine is brought back to life by a magical Egyptian cat. Patience soon discovers that along with her restored life, she has received several cat powers that will enable her revenge. Thus, Catwoman is born.",https://www.pricecharting.com/game/gameboy-advance/catwoman
gameboy-advance,Catz,3/22/2006,Everyone,Ubisoft,Unkown,Simulation,008888140900,2056,"Catz is a pet simulation game that lets owners name, train and play with adorable kittens. Players adopt a customized kitten from one of thirteen different breeds. Gamers will earn their kitten’s love and loyalty by remembering to feed, groom or play with it. Toys and accessories can be purchased for the kitten from the in-game store. Kittens can communicate with their owners through a variety realistic sounds effects including purring and different types of meows.",https://www.pricecharting.com/game/gameboy-advance/catz
gameboy-advance,Centipede Breakout and Warlords,8/21/2005,Everyone,Destination,Unkown,Arcade,8.02068E+11,10422,"Centipede: Watch out! Here comes the slithering Centipede, the poisonous scorpion, a mischievous spider, and pesky flea! Aim your magic wand and shoot sparks to stop these pests in their tracks. Breakout: SMASH! POW! CRUNCH! A brick wall appears at the top of the screen, and your mission is to smash two walls off the playfield-one brick at a time. Warlords: King Frederick's warlords have been battling for many centuries and now it's up to you to carry on their long-standing feud. Dominick, Marcus, Felipe, and Restivo have been locked inside this Game Program. They've stored enough fireballs and lightning balls so that they'll never run out, and neither will you. So good luck, you're in for some fierce competition.",https://www.pricecharting.com/game/gameboy-advance/centipede-breakout-and-warlords
gameboy-advance,Charlie and the Chocolate Factory,7/11/2005,Everyone,Global Star,Unkown,Action & Adventure,7.10425E+11,2058,"Developed by High Voltage Software and licensed by Warner Bros., Charlie and the Chocolate Factory puts players right into the world of the film. You'll find the factory rampaged by the other children, who are running amok with greed and impishness. Use your special candy powers and the assistance of the Oompa-Loompas to restore order to Willy Wonka's sugary establishment. Beyond this, Charlie will have to use a variety of candy to overcome obstacles and potential enemies. Everlasting Gobstoppers, for instance, are basically rocks that Charlie can throw around. The game features celebrity voice talent and the likeness of Johnny Depp as Wonka.",https://www.pricecharting.com/game/gameboy-advance/charlie-and-the-chocolate-factory
gameboy-advance,Charlotte's Web,11/14/2006,Everyone,Sega,Unkown,Action & Adventure,010086600391,11021,"Playing as Wilbur the pig or Templeton the rat, gamers explore four fascinating worlds including Zuckerman's Barn, a Junkyard, the Countryside and the County Fair, each containing numerous challenging levels. Along the way, players will meet and interact with truly memorable characters from the movie including Charlotte, Wilbur's best friend and confidante, who requires aid in finding her missing spider hatchlings; and Gussy the goose, who needs help locating and hatching her goslings. The game is also loaded with additional entertaining mini-games, such as Ring Toss and Bumper Cars, that are hidden throughout the multiple levels.",https://www.pricecharting.com/game/gameboy-advance/charlotte's-web
gameboy-advance,Chessmaster,8/28/2002,Everyone,Ubisoft,Unkown,Strategy,008888140245,2059,"The most successful chess franchise of its time gets a full update on the handheld system. Previously released in Game Boy and Game Boy Color formats in 1990 and 1999 respectively, this 21st century iteration provides numerous enhancements, a wider range of options, and more gameplay. Chessmaster offers standard, handicap, and board setup modes, 18 computer opponents ranging from easy to expert, and ten chess sets.",https://www.pricecharting.com/game/gameboy-advance/chessmaster
gameboy-advance,Chicken Little,10/20/2005,Everyone,Disney,Unkown,Action & Adventure,7.12725E+11,2060,"Walt Disney Pictures' Chicken Little catapults players smack dab into the middle of Oakey Oaks, Chicken Little's hometown, where they experience first-hand all of the action, humor, fun and heart-warming adventure as portrayed in the film. Taking on the roles of Chicken Little and his friends Abby Mallard, Runt-of-the-Litter and Fish-out-of-Water, players must try to outwit bully Foxy Loxy and save the town from an alien invasion all the while attempting to reverse Chicken Little's tarnished reputation from that unfortunate acorn incident. You know, the one where he shouted, The sky is falling! causing mass chaos in the town of Oakey Oaks, and earning him the reputation of town fool.",https://www.pricecharting.com/game/gameboy-advance/chicken-little
gameboy-advance,Chicken Shoot,10/18/2005,Everyone 10+,Destination Software,Unkown,Action & Adventure,8.02068E+11,2061,"A shooting gallery game with adventure elements -- you don't have to think too much .... just blow the chickens away. In each mission the player can collect a number of things and can receive many extra points for different actions. Climb behind the trigger and help our distressed farmer friend obliterate hordes of no good cluckers. This classic (fun) shooter uses a cartoonish feel, some great comic sound effects, and catchy original songs to fashion a world where hunting fowl is a blast. Great animation takes you through forests and villages, through deserts and mountains, winging winged adversaries and piling up points. The feel? Is all Saturday morning fun… but as the missions progress in difficulty, you’ll soon find yourself challenged to the limit of your Kentucky Fried skills! Colorful, fun, enticing, and addictive, this is one game that is sure to leave your sunny side up.",https://www.pricecharting.com/game/gameboy-advance/chicken-shoot
gameboy-advance,Chicken Shoot 2,11/10/2005,Everyone 10+,"Destination Software, Inc",DSI Games,FPS,8.02068E+11,11712,"Climb behind the trigger and again help our distressed farmer friend obliterate hordes of no good cluckers! Stalk through forests and villages, through deserts and mountains, winging winged adversaries and piling up points! The cartoon feel is all Saturday morning fun, but as the missions progress in difficulty, you'll soon find yourself challenged to the limit of your Kentucky Fried skills!",https://www.pricecharting.com/game/gameboy-advance/chicken-shoot-2
gameboy-advance,Chronicles of Narnia Lion Witch and the Wardrobe,11/14/2005,Everyone,Disney,Unkown,Action & Adventure,7.12725E+11,2062,"During the World War II bombings of London, four English siblings are sent to a country house where they will be safe. One day Lucy (Georgie Henley) finds a wardrobe that transports her to a magical world called Narnia. After coming back, she soon returns to Narnia with her brothers, Peter (William Moseley) and Edmund (Skandar Keynes), and her sister, Susan (Anna Popplewell). There they join the magical lion, Aslan (Liam Neeson), in the fight against the evil White Witch, Jadis (Tilda Swinton).",https://www.pricecharting.com/game/gameboy-advance/chronicles-of-narnia-lion-witch-and-the-wardrobe
gameboy-advance,Chu Chu Rocket,6/11/2001,Everyone,Sega,Unkown,Puzzle,010086600001,2063,"The object of the game is to guide one or more mice (ChuChus) around a board into one or more goals while avoiding cats (KapuKapus) roaming the board. The mice and cats all move in predictable paths by always turning right when hitting a wall head on, by following corners or by turning around when in a dead end.",https://www.pricecharting.com/game/gameboy-advance/chu-chu-rocket
gameboy-advance,Cima The Enemy,11/17/2003,Everyone,Natsume,Unkown,Action & Adventure,7.19593E+11,11503,"For decades, the human race and the CIMA race have been in constant conflict with one another. As Ark J, your mission is to guard the gate between the two worlds, protect your appointed town, and ultimately, find peace. You'll progress through a nonlinear storyline while solving puzzles, exploring worlds, and battling enemies. The game includes a combat system that features both action and strategy elements. Another feature lets you activate non-playable characters to help you accomplish your goals.",https://www.pricecharting.com/game/gameboy-advance/cima-the-enemy
gameboy-advance,Cinderella Magical Dreams,9/20/2005,Everyone,Disney,Unkown,Action & Adventure,7.12725E+11,10971,"Cinderella's dreams come true in Disney's Cinderella: Magical Dreams for the Game Boy Advance. Players will relive highlights of the classic Cinderella story in this enchanting action-platform, side-scrolling game. Disney's Cinderella: Magical Dreams includes a variety of gameplay styles, so that the action can be adapted to the storyline. Throughout the game, players can help Cinderella get ready for the Royal Ball, watch as the mice go on a dangerous quest to find material to make Cinderella's dress, help the Fairy Godmother grant wishes, and ballroom dance the night away with Cinderella and the handsome Prince. When the clock strikes Midnight, Cinderella must flee the ball and the King's royal guards, as they chase her back to her chateau in an action-packed race against time.",https://www.pricecharting.com/game/gameboy-advance/cinderella-magical-dreams
gameboy-advance,Clu Clu Land E-Reader,,Everyone,Nintendo,Unkown,Action & Adventure,045496733087,18651,Unkown,https://www.pricecharting.com/game/gameboy-advance/clu-clu-land-e-reader
gameboy-advance,Codename Kids Next Door Operation SODA,11/2/2004,Everyone,Global Star,Unkown,Action & Adventure,7.10425E+11,2066,"With the unanimous passing of the Soda Control Act by the Completely Unbiased We Don't Like Kids Adult Senate, the drinking age of soda has been raised to 13 years and older. Now, you can join the Kids Next Door as they fight for children's soda-drinking rights. Based on the animated show on Cartoon Network, this game lets you play as all five Kids Next Door operatives, each of whom has unique abilities. As you embark on this new adventure, you can use ordinary junk to create weapons and vehicles for your party.",https://www.pricecharting.com/game/gameboy-advance/codename-kids-next-door-operation-soda
gameboy-advance,Colin McRae Rally 2.0,10/8/2002,Everyone,Ubisoft,Spellbound,Racing,008888140153,2067,"This second Colin McRae game features the 1999-spec Ford Focus WRC, the 2000-spec Ford Focus RS WRC, Mitsubishi Lancer EVO VI Gr.A, Subaru Impreza WRC2000, Peugeot 206 WRC, Toyota Corolla WRC and SEAT Córdoba WRC, among other cars. The countries included are Kenya (gravel and tarmac), Finland (gravel and mud), United Kingdom (tarmac, mud and gravel), Sweden (snow and ice), Australia (loose pea gravel), Japan (1 stage in challenge mode, Tarmac and Mud), France (Corsica) (tarmac), Greece (rough gravel), and Italy (tarmac). The car featured on the front cover of the game was McRae's Ford Focus WRC 2000 (V3 FMC).",https://www.pricecharting.com/game/gameboy-advance/colin-mcrae-rally-20
gameboy-advance,Columns Crown,2/4/2002,Everyone,THQ,Unkown,Action & Adventure,7.85138E+11,2068,"Princess Dazzle has searched all over for the missing Magic Gems that fill in the Columns Crown. You must help her recover them from a band of Forest Thieves by beating every puzzle to unlock the hidden Gems! Can you collect them all and complete the crown? Frantic multi-player action full of devastating special moves. Collect Magic Gems to unleash spectacular elemental attacks. New Survival, Versus, and Flash Columns modes.",https://www.pricecharting.com/game/gameboy-advance/columns-crown
gameboy-advance,Connect Four/Trouble/Perfection,8/21/2005,Everyone,Destination,Unkown,Party,8.02068E+11,2069,Challenge the computer or a friend to one of three classic board games with the Trouble / Connect Four / Perfection compilation pack. For players of all ages!,https://www.pricecharting.com/game/gameboy-advance/connect-fourtroubleperfection
gameboy-advance,Contra Advance Alien Wars,11/1/2002,Everyone,Unkown,Unkown,Action & Adventure,083717500353,2070,"In Contra Advance The Alien Wars EX™, take down massive hordes of aliens, robots, and monsters to stop the evil Red Falcon from taking over the world! Featuring all new levels and graphics from the original Super Nintendo® hit, Contra's fast paced shooting action will keep you on the edge of your seat!",https://www.pricecharting.com/game/gameboy-advance/contra-advance-alien-wars
gameboy-advance,Corvette,11/11/2004,Everyone,Ssu,Unkown,Racing,7.3907E+11,2071,"Corvette lets you race a variety of Corvettes on the open road or in super speedways. The game includes more than 120 production Corvette models from 1953 to 2003, plus show and race cars. Choose a car, official car color, and a driver, and then race on tracks or an obstacle-filled Route 66. Upgrade your car's engine and suspension for more realistic physics. In Heritage mode, you can take a trip through Corvette history and test-drive any stock production Corvette.",https://www.pricecharting.com/game/gameboy-advance/corvette
gameboy-advance,Crash and Spyro Superpack: Purple & Orange,10/20/2005,Everyone,Vivendi Universal,Unkown,Action & Adventure,020626723954,2072,Crash & Spyro Superpack is a bundle containing Crash Bandicoot Purple: Ripto's Rampage and Spyro Orange: The Cortex Conspiracy. It was released in Europe under the name Crash and Spyro Super Pack Volume 3.,https://www.pricecharting.com/game/gameboy-advance/crash-and-spyro-superpack-purple-&-orange
gameboy-advance,Crash and Spyro Superpack: Season of Ice & Huge Adventure,10/20/2005,Everyone,Vivendi Universal,"Vicarious Visions, Digital Eclipse",Action & Adventure,020626727600,36103,"ONE Game Pak... TWO Huge Adventures! 
Spyro: Season of Ice - An evil wizard has kidnapped all the fairies in the Dragon Realms. It's up to Spyro to save them! 
Crash Bandicoot: The Huge Adventure - Neo Cortex has shrunk the earth to the size of a wumpa fruit. This will be Crash's hugest adventure yet!",https://www.pricecharting.com/game/gameboy-advance/crash-and-spyro-superpack-season-of-ice-&-huge-adventure
