Price_Date,PC_ID,Title,Loose_Price,CIB_Price,New_Price,Image_URL
2024-05-27,2149,Dungeons & Dragons Eye of the Beholder,18.34,44.93,67.49,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv9483aIrckc7Rw3S4oZ2Fkd-0VmHykqEqBTFkHdiPuLRPXtSEOtYajFEzRFJkWpsqAYnIbDoh-BtS3S8nKjVOmVOE4o5QrlB6THVzlhlcJWqNu6DRsDTuRdAAFSkqCP2D77G90dDPoDY63AofGo9LX2EeNwceA/60.jpg
2024-05-27,10739,Dynasty Warriors Advance,7.98,20.02,31.54,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97tDmLwhrA1Fs9t84Y_JB5uOebUf4IQG7c_i9JZmRCXXXDxKRicXfI19AQExnZ7V5l0gFKmEkahqjSCb_JqAnHUgIDO7Y3p5FhZgehGv7go94-uE5tyjU8C9vse6sGslUMtJvU-ETXZZLU9DtUViIOxHTblhw/60.jpg
2024-05-27,2150,Earthworm Jim,14.99,39.99,51.81,https://commondatastorage.googleapis.com/images.pricecharting.com/6120e2c88d08d486981efbdd4ae5de06dd31e7a996686e0a786500abb243f5a4/60.jpg
2024-05-27,7319,Earthworm Jim 2,37.04,153.00,230.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95q-9lTTvLHmEAbMLZvWjpfrXzdKkOKKVPw_QFlCRfKMA9C3R7CraUNNRol8xfU1D5yAXt2OgafhuRprIWWclCEaXIzOoSdW5xE-dGjfT75A36XkjuTU3xexzA2ETg4-mvfC_9VEMm-sxbwf2FKyDZKA7LjQg/60.jpg
2024-05-27,2151,Ecks vs. Sever,15.46,19.66,45.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96wCG9iGAT6NmqiIFb__HmR6Uwb6Z5ggfjPfcbY1AJ80Hs76xHpmclNeXa6KKtnf8sWm42XgmEB4fKuMB_3nuipO5ADMXU0m8x-HfRKJ3-fIXKO-vppsYcTY4Am8i_2r6dgb_fBTA5V270QSI07zHgjt-yAdg/60.jpg
2024-05-27,2152,Ed Edd N Eddy Jawbreakers,9.99,20.00,35.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95bJDUPkLH72-7ZxL5_nUgHuVmCW7TbEPwVewiRsG_fIBngc6AFlcUi4Q9TupESrpTUm4NOwsfmTjZn7zAo1ytFVMQoOCzP6GXcoE3MgE5d-w7MULuVr3KnXSFYqc7mLL8B2OW2d0XHrCbyqzgVEsCfetHnfg/60.jpg
2024-05-27,2153,Ed Edd N Eddy Mis-Edventures,13.13,38.97,30.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96BvWW5Q9EsgQkNca1g9e2MsPpxhYSU53Vuh4tvweuXpDpStcWdRuz7BEi8jBodlSq83k5TyiIeXH4yYJBMNLl-iRGvo4SBv4PvfpoGUGNXSVhX3-DQCeH-CBqCGF6KHZcEIhYYgK5Kmss8LS0fwIZPekwSfQ/60.jpg
2024-05-27,2154,Egg Mania,6.00,17.99,30.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97--2m8BDDvoxijm8t4XOM3er0CGLcX2QZZi6sWSP7MnaG_9WI8bI8Dz-OPoSfJ8szVsz3NTaWyhklW-_ht69HAEZbgCXpBD2rDbJQ_wDqO6E1ROSPyKcgt8jx1uhOiIiFlgPJPcv6Rta7vdOGi9QgGtXUVMg/60.jpg
2024-05-27,11830,Elf Bowling 1 & 2,23.49,46.00,79.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96pjUBpY27grUosyW4j52lX30dELuY05l880H6m0Yj1rzNE8aoDj6O_G6Lnhiyb5OE3tsuDIq-C5Sms2gugmF0uE9TVXSopfk7DO8WbToWGJSdmkH7Y8mYvO9LGxrVw0_yLkGv4OqzECVT0lency9B_efPCRw/60.jpg
2024-05-27,2155,Elf the Movie,10.00,24.99,40.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96cV3liiVhS3XEC7askDVhw3BaIcvHtzM5nzf0Brm-LchBc3Ovo-3LggGNVDHe0aWJcvBrrWoLPr5rVO-WuXW3M_c8J1a7K0PTLS3ZnAKw0MU_bLr-F4k1jsvRXT3rJvBisKiPT5z5Sxq5FdkNSl1juYCevMg/60.jpg
2024-05-27,11500,Enchanted Once Upon Andalasia,4.58,9.99,10.04,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97hjgn2THQOJnlwneLTSJWNLb6iJNIISTh5TmLvZ2m0Mocs1ni3vFTVVoqgSwazDECAv_AEm7RyFuTXx6qTR9dBF6Tw1lvJip08GEJOoGZpzc0SY_t1GXlZQaAUNM0sF8vniFgNULT0G1pju89FKz6FOR3hog/60.jpg
2024-05-27,527267,Eon Ticket,274.93,483.54,499.99,https://commondatastorage.googleapis.com/images.pricecharting.com/dcf650e92aacbdd39a71114fbb280e75b6bfe0418672679f3e6139a8f3d94d63/60.jpg
2024-05-27,11109,Eragon,7.00,11.89,17.50,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97T5VWOwZnjbHBnHgwi4a69mCYoi7GT_l5Q-IstcQ0B26AKe_a1fZVediu6XqSLimQzgyYxydwX0Vrt5qHrRUntgzkrulGTdJ7jLltddCHBIBCed9HoWtmr6P7yYIxCGlNuMyBXaP7skN7Llpjl9W6HcKXI2Q/60.jpg
2024-05-27,2183,ESPN Final Round Golf 2002,2.70,8.97,14.30,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95YUTU78mCJ1zC402HDV3XQzdWUvL93IuYvj14t9U19Syof1QtD-HWOZXIJ3W2cshU4rEmFsw6y1HyQpASOLliVu8vL_mMxuP-1jzSLGfkk6X6PdDPcfmZav_-VCpIgC0xJ5bKJBwhnFpuKntpk6H-ALW6K9w/60.jpg
2024-05-27,2158,ESPN Great Outdoor Games Bass 2002,5.78,14.59,22.00,https://commondatastorage.googleapis.com/images.pricecharting.com/0b267f7b8efecad247981c8880fcc6d78f0464b3999a6f2953620eb6b96e54a7/60.jpg
2024-05-27,2159,ESPN International Winter Sports 2002,6.55,13.00,19.95,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94FStAGN4KiFegoJIgJRTKZ3whm3V3aNn_Kvrh5JsXOZ7A2JF6LvBXuHHzQH0_RE8z0g-IsgKWVM4S7s_3ko7WR-uLkIpjVJYq-kNVMz5six9rT-10-sP5FD_UXqbpd5bc-EcQ4pFPSa7k9fyoM-8rAYgsYMw/60.jpg
2024-05-27,13845,ESPN Winter X-Games: Snowboarding,3.99,9.38,14.97,https://commondatastorage.googleapis.com/images.pricecharting.com/86b0ee997104ac3038b5ca282c35240d42577309d0e2c10417cad19043cef136/60.jpg
2024-05-27,2160,ESPN X Games Skateboarding,3.25,10.50,19.99,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94K9J9BAmyuZc253DJyKX4M5Vlny5lOACpZXkzaVSCpBaUXFEllNsa6LBf1RmLrK4wII5lFEYMcblcLF_8Nwz9lVfRiFS8HFS9QGdPWusyYqX6Tmh_6YKwpCnEzXQYbAXNJ7WONpi1W6wWVmb4IB6Y4Sld2kw/60.jpg
2024-05-27,2161,ET the Extra Terrestrial,5.32,16.50,42.62,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv964ZeCMjBRpt-D7F2UerE8XgZsnvCr6N_etjclaLo2UCyk4XiAzCGL4O17ve3rta51EBhyzLum2UjsWcdGLFYZ0Vufg6RLPCZK58HlSZdP1tPo9wHW_TCXOrN5ORFgn4WX1scTclxbyKpk_GATqg18tkPa_vQ/60.jpg
2024-05-27,8917,EverGirl,4.64,14.99,15.55,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv942l2dzdauUJkV_tjYgLc6s8qr_O2eziT4KEmntC0-H_5eqwj5VcY-DNs-T0YPEzfNLUxtNQBHgrKlStQJ9kEUViDSSwH9JuQ4e3IrmAQnmih99bgShLfc0--n9IUgBLvmokC7g7ZhqJnIn4heA7_p1mYHeIA/60.jpg
2024-05-27,18650,Excitebike E-Reader,7.94,9.25,12.41,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95JL8hHr5B5d4hVBfzYGMrYqbNrpzaR7nY7uSS3iQSRkPMxRngpqkg0fhtqwPzr5VmjQL5tWIC1SVkMARLC2hiW4-cLlNyXwqrT4PQ35p43WPJMgt4_-INlGa5yW0TU8ec-UExkS_Kr0NN1XNZmjPnhyxHznQ/60.jpg
2024-05-27,2211,Extreme Ghostbusters,15.92,124.47,176.40,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96DIMtOoOZtahPEB8V40IhzDHrVLWQnhSAQ61_21dtp9NSxj_Hg4So8KVYbZkQIRY8jrc6vM156a2acVP3p52W1i3X5YUiAqkBsorPmC9TkDXmYZXkvu4_ktWj1tCN3JcGG-0yScML9YI5jb4_0HGq6IT1NGA/60.jpg
2024-05-27,2166,F-14 Tomcat,4.52,11.49,13.86,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97ACIR1hywZR9losaF9ElRM0PHh7FiSMecxOL_cJLXpSFZZNnhlqwP1n14WSovOjkTgo_eU9BBPIJT_qgC0eRciMyqnTYiEySLb7zoItd2Srj5sc9_DHtx6vS1MFVNaz26yfIyJWrr9u4vAT72hueuyKdZdYQ/60.jpg
2024-05-27,11348,F-24 Stealth Fighter,7.38,26.49,55.00,https://commondatastorage.googleapis.com/images.pricecharting.com/749f49b9251dffa135c81fcd47c4df0a160dc7c50ba7dd5ca4f77bb3a23673a2/60.jpg
2024-05-27,2197,F-Zero GP Legend,29.12,42.77,58.50,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94Hp-OLXsQt_3fvxh9Z6h7LUuiw4BL8uld3HMwSiLRrXm5wXzMlWoyzm2Lgf1Xiv9JQZVgTgOIo4cPX6cwKadx-scgSRqwDcQ5Uwa2cBkByTwUTqHNJO2Qf-gtq3gGjW8FEXr4TqbmIeEYD6EV9EhBZvcE12g/60.jpg
2024-05-27,2198,F-Zero Maximum Velocity,19.68,56.96,113.92,https://commondatastorage.googleapis.com/images.pricecharting.com/9dd4fe278cafca2e4e782ae3f6c278538a8405d8f2c4ff577f2fc16ea9871bb3/60.jpg
2024-05-27,2165,F1 2002,11.25,24.83,37.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96IzAFhEkdwzszCq7hCkY4sNgMxV9kQ5fF02xCOtE9T6RkngHwK4KTub3QqZUvWnaT7v0pTiP0cI07dB5uIdR0dStMzD4ceg8ATpFH2ZMGaH3sz1j4F31Mu_jXVBZdYB4xm5SxD1exOZ2Y4qBstdh41Bxut6g/60.jpg
2024-05-27,2167,Fairly Odd Parents: Breakin' Da Rules,4.75,19.38,29.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96B_tB72SkFZ5POu4urDUrlkPiWrDAk1yUqEy-v2vvICh8KeNkYua4vN71xEq0BPydrSGuBwyMI2AKzER9Jbx6bvS-tnkIEw5ibOqbkSOTzLiDNpsuntijgYz-aM4Fcn5UC8SOAtX8v43w9vJicwgNFdI93jA/60.jpg
2024-05-27,11648,Fairly Odd Parents Clash with the Anti-World,7.89,23.12,31.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv960ZAXVSvyu6WPQmRBgNHyHvAckWqbtNrePmXmpQ8ekh7JmkSMNgM3pImFd5GEzVSXSH7iNQFBgdWJc_Bzhkhnwtvt91akNN1cGWoYxekP2GuPpVbUqICVHe9oGrU_J331EhE1KDME1MypGb6LTPCPzu3ZFmQ/60.jpg
2024-05-27,2168,Fairly Odd Parents Enter the Cleft,7.49,19.99,31.48,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97NgM_9k6Jq2Pr-P49kECO0bTtEBtlfBa70l8bvFUy66ZOPnkd03iljNnccOB2b5iE_6ETOjHJ3OYdj4jhGX-8csUiKCVFdejiEcjfs73Eu_5PWMIPKJwUtBgf0ZJqsjZt1CI1CmkWYO2JM-fyJ00gqcWx0rA/60.jpg
2024-05-27,2169,Fairly Odd Parents Shadow Showdown,3.55,13.97,30.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94jVlg8w5YjTG7ZnaVKICxk9MzBxZ2yLk69CKe4fyzMljWH8-dJIfl9toj50oXALpv6cbqYgBtY5P3vtNbKOWgZnffQkz_bd37-oxl4zwb5VKBPEFJjpX_Zsi3dy_IgEddlXI5PpVVlQt6UlcTnPTpvxhhWow/60.jpg
2024-05-27,15613,Family Feud,4.41,11.96,19.04,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96oOtLJ4hEG5XmkJ8JALcEgcLn5JdMrsEsFylCxAkc3x_IzplbLhQc3Dexytmznw7_eKDFlIkgvgs2IWZH37y44oTa66_GXGGWa_vcJI36cgNJPWLe-f3pcOiLD4j3yybkUBp2rIMo669MxQzyw5Gy_FKpKOA/60.jpg
2024-05-27,2172,Fantastic 4,4.99,13.00,23.40,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97tQ8eRub0PZqXmqig0clIPlomjkCnxwwxJnf7_AH-AGByRAF7XQptkHFkj1qFCcBK0CtR-oOHkrZr1V9av-KsQRFdy_HUWDhym6kcHXpZm985P83PSFdhK64Zd0L_uePrEWyYSdaacJzfEtMaL8mzFT9nU-w/60.jpg
2024-05-27,11230,Fantastic 4 Flame On,9.00,24.50,50.42,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96zXo603TWdpyreHhZDTH_pHyhYA-NX4-vRYEdrh_FfV4jt2_Ul-rImqXbKZKQvZaO-NRlEgsLduGXEkLPn4bHyQ2sK5673i1jWAwfIBdiBPwCTW6yHTrNGQgcKVfZdryRblm_VYxwWvDYruZB3A7eacGNFlg/60.jpg
2024-05-27,2173,Fear Factor Unleashed,3.70,5.95,15.29,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94YpEPZ29mTI-3upmv1f_P1ySH1d2X3iIuD0OZFnuAyjCawZe0dj6ICBa7o7yN9aRefjR0-onUJdBeHlR9leUMDIdX_37zHuvKGzX2M39P71j24gzwTi8rOLc7RyTkEMCEbNPVJWF_o8S5QR6TaJb3NSc1j2g/60.jpg
2024-05-27,2177,FIFA 06,7.49,9.12,17.99,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv965Ceb_3IyvfkBRWMq9_pu7kg8FILXFBHn_6YYc5vYgHhvodIbRdpVZrVGsmVXc7vpsjGE5xCt7jxEaTnVstoB6JaX0uVi0-vVQj-c7ptliiSxLjpq1qz7VCiw2bXdSiENfa_gRjjieilyI3Ik6tzKKoxAqZg/60.jpg
2024-05-27,2178,FIFA 07,16.27,21.22,48.21,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94k50PozfGpthHXb7Cpr3Ne3ByxHjbTRYCPyGTbhRvB3wXXo3Ckwo216jni0Zbt_4fD0ozB77AF--sbUOREaZcRrjcVy_8Z8ZFRW_ZYbIShsNEDjRqMA26SyfR6-CgyxN5jm9oSiea-9zQ6uoxWKDC2IQQlgw/60.jpg
2024-05-27,2174,FIFA 2003,8.00,14.85,42.23,https://commondatastorage.googleapis.com/images.pricecharting.com/d2f76301ed63d859bf74aca73a0166ffe91012ff706c3c1d93d19be9211661e2/60.jpg
2024-05-27,2175,FIFA 2004,6.99,9.99,15.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94u6dsweQNATsQ9FRlDVphdt4uWyIXOgcytjFnM1SsI3MScbUIpew_DwgQc2oodK3H6VG2cMZVjBM80hAHTy64KyXvsXlijif2YnynWrzUCFyG-3K_waCxBdEaWV3V6Rzxo_17tjJPhrhmi0O6myoSX4ms1jQ/60.jpg
2024-05-27,2176,FIFA 2005,7.99,11.97,18.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94Z2hl_Lg12Ern7oMtxHljQJzzsOhUwIhAm65mP3CrACMZGfRrO9rTNFiDnrJU6GFlTYwb9Z9W6F7A8ZY8io22U4FnW8le1XtwcmJRIX5GK4XlqQZKJW7UK2kaymIu5Hv-uP1LZ9RiT1ROl9QDdX0pINTkdRg/60.jpg
2024-05-27,2179,Final Fantasy I & II Dawn of Souls,19.67,53.42,137.89,https://commondatastorage.googleapis.com/images.pricecharting.com/3f2af0007b0059243ecd1ac66a06f8bfecaf87c1e9c97586f21380151d314021/60.jpg
2024-05-27,2180,Final Fantasy IV Advance,21.50,67.04,127.13,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95q2dNWhksoPy20U1w92-0KQui3Pka-rKYtvLI9kJxfRLXc6cyx9kJqOYMZwkg-UC9VETXBkpkSy981t8f24_XP0qPWyVbzU2mvdr9fWO3isLox5PXbDU9F_5CLuC9U27X3D4wuAt6QJZN5QbXF7q0J-5vNMw/60.jpg
2024-05-27,2181,Final Fantasy Tactics Advance,25.05,86.57,277.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv948rVY4r-zN7FPkdBKYTbUblPf42OEcnX3bDlj9UT2iB_On-9qvIAb8iPNIfESVfPw3tN9rL8g-NUeOEa-GxzhbzOpyq4M11O9IbNZL4ZU3_kga2sgUkV2PtWAw0HNQ7RirWzaJUjTYbu10l_4aTVlIjVUibg/60.jpg
2024-05-27,8973,Final Fantasy V Advance,35.28,74.17,106.12,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95TnrMdgk4FL4hUyGTCsPzUV6lwziNPVFqrvQJcjoPVklRJdKlYQqIVOjG8WXpsgEIiOxXGDXUOwRlDzmYKY24OCGzHN9JAJUK4La_XHcSuWy6xrGaI8xYDGqVqGnafPYDpLYZPD46wgBEGl1JFuBFDKyhWLA/60.jpg
2024-05-27,8974,Final Fantasy VI Advance,64.00,119.99,233.32,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96PCLC8tnbhFX8bvnVF0ID7x6jQLX5II0rVBgXzzZtY1IaCWSUIq_5DCce6nLPgOeXEky2FVwcMDRvl2FgG3UE7SdUzsh6f3AZyNZiL9l133_QTLHF-kgHTXQr6gUWHjF2XrU4ajce4-j3PoybemE1weuAtvg/60.jpg
2024-05-27,2182,Final Fight One,21.99,59.99,156.22,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94QnYFv8NrDjU7ZlPVomHy9g7-wT8eSWbRU7ETo2vx6gUiwg8b_zBxeSZ14iaxTGj1hk4Gf0i_SRLiSzkcqrWUyPUjmQZpFuNvHsN_Vfzx4l24yT13Ndt0R8_mnvDqLDAZNTykFUpvw9egD-RqmfOu9vUbnUw/60.jpg
2024-05-27,2184,Finding Nemo,2.99,12.92,27.62,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95qFuyO8cez4mlBD6I_7LZzf6SozZWaRg-OA9lBcHYCoI16OivD5YFHm7nbYF0qSpGAOx3btXc1Yo2zQebHEx4pOvcTld3xmPWIO79ZKj_2DwBhyT1pYx2OaTSFr4Gv1Z5QTN0Ed7aubevgdeb2NcqrDAxjgg/60.jpg
2024-05-27,11649,Finding Nemo and Monsters Inc Bundle,4.80,10.00,15.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv973AZr5dBReQK4lVpZ4YLYyQnxbc8Q8HmICxOavl3HnSiIateBlq9km02uZJ32-jG1_bdw8ZhM7z4n3D5Pt5qXe0GLIDXbuWqOoJasufYbRDpXDFg2yYLGNTrlJgFj5PrSCJ_DaMxLdl9QLk_gl-2tQGocQzw/60.jpg
2024-05-27,11645,Finding Nemo The Continuing Adventures,4.49,5.01,40.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96Wnj0GXJjpS1Lb00T0q7vGbY1P3JKgfz10DNJXjzgnRwAgqVni4I8LKY5zYBakKxWpo9yR5tefvhoeMYHpSB3rZ90bwNOP5mZwnPwwH4586kpGoWJ2yRwHyDLJo-dGhYAGxFMXYBu9VyA9A_mmg-oyXbsSbA/60.jpg
2024-05-27,2185,Fire Emblem,60.00,198.63,799.99,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96sfQpccVUz14PB5Gd4t2HfKe6b3jbGlOGoXABGxzaIZiwq5TXe6937ZVHLKU1OrS72osCz6aYoB9nJbkDHEzx3rCKkX0OeJ5G2a9TxzcJvDa0-UE9RI_Kk21EEs6MOW6naENqsI2n7Y4DV-e32iKapixJhoQ/60.jpg
2024-05-27,2186,Fire Emblem Sacred Stones,53.62,147.74,227.50,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97Wikcalc9fvtBLPPXujeE-dZU3TMHvppO9FOCvkob_DSb3vy6EycuA_TpHA8eVDFf07qKWUdvHvYIhVfk8gzBHswBkXveEH-O4jQM4O9wpAPqhlnuzdKQJLs6zLDntbvQTEChRCXljm1qTDCc_0i137lv6qg/60.jpg
2024-05-27,6754991,Fire Emblem: The Last Promise,19.99,,,https://commondatastorage.googleapis.com/images.pricecharting.com/ca3cc236f7450af49df29a6ff6b876b223d32e5c7b764a92641719c1c791056f/60.jpg
2024-05-27,2187,Fire Pro Wrestling,11.09,21.00,36.36,https://commondatastorage.googleapis.com/images.pricecharting.com/91a22bfcabe51973a167b9b3e6775a7aa7e80749af584fcad74cad9da9bdd0da/60.jpg
2024-05-27,2188,Fire Pro Wrestling 2,15.96,39.95,51.07,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96GLpvPq5m2LQZXYFS_kXRRVDeKr06ZD4EsHIrezAY3K7LpSAJKeC0PAPYUmH5rj2QBHblxFB6EZ1VJ0rPxXUBcaYu8qOGl4JljjngvqMTRybkbcroXuZ9xf0bda9xRamK4LqYZuyE-SvgPTCqE0NgbmspK2A/60.jpg
2024-05-27,2189,Flintstones Big Trouble in Bedrock,9.90,41.00,99.99,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94U3UKkn_KqipILvsLSVhH5DpH-3luoTRJIWCBxCPfMd6WB6GwtlnZd-xWmiz5iZzDrMa-onOaXiLrsXBvgFf-MHRpQP8a12zM0h2dtuHsYBF6rFhkptT6nRQCFQPBEZLEi6vmwh13be0jFbYtQoey2HprfBw/60.jpg
2024-05-27,11807,Flushed Away,6.45,31.36,47.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv965iCCxM9k_vIXgOG3Qkfd8ygjDyjdbl-SPla53PM5v-LEbWp55PttkmLvNf64Vj31UZHAsBhKzZ1HsJWhfFRbIor8GFW3EJdTvuwTZsQWG6s_d6h3JYk_XXg4tmqgbGeh406VAFvps22wPUtJOCWeXTlCaNw/60.jpg
2024-05-27,11715,Ford Racing 3,10.99,50.00,75.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94XwYK7MfJU_PNO64xx0gxSEwxFXFcclh8i4m5PsLAQvrzep7I0rOyQRB4ID9rkyNnsSJftA7p0ezGELhJf2SqCHyHPLyaIJBkfgT5jnKROyFgo_cyqSi5Mykep7u2a66-6Q_uocP7jK0X2PeQSLUDQCzt7Aw/60.jpg
2024-05-27,2190,Fortress,5.14,19.23,23.99,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97FrenN9GxpcTrZvIjUCTWLpC3Vh9G6BlPOZ3_cU7C8wVQT4BpIBtaHqtxdOPYM6R8_G7ii7xOoWU7HjUBC4fNf7wUsgi1V-6jas_vdgaNOatAUfNu3a-vp1HEVwCjHK65ZBMGsBfU9qP4EaFsL1zO-PPjYwQ/60.jpg
2024-05-27,11403,Foster's Home for Imaginary Friends,10.69,37.05,43.85,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97E9srYwsMf87il4Qx7gvKoShQEXEPjYJnAwy94gpm_vuTWC54Qt2bi35OuPv61LWl7B0uBNThDd564dYhjQ2_ujIdMlnI1jAO_pENMRCoApw_i0wd9BjoWNvlEbBPurJCmn1KCx4--jqqnFeTGPfiC7WQblA/60.jpg
2024-05-27,11785,Franklin's Great Adventures,4.49,6.30,11.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96opDQPFKsCGsGSDIpwBquFLVrvJwLpLX4GNcRPk1gZlIJ2W9jVyggqP9cmw24HLY9NIGnNn_bRrXV6SyxI1R7zuU3_xxv9YcvARUayo9_gJS9lLAvY3LUnDLKnwwpO_hDDG-rBS76gmqiKw09KAsWvtiAvwg/60.jpg
2024-05-27,11782,Franklin The Turtle,5.71,10.73,16.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95uHii6ZJcs8LWJZFeJwxZli_LV9EVq7k-gmrregxOP61K41BL2naKbO6by0zInvo0O72GI8Ymkqkc5UDxjPTYpcM35kXO7qPNJ6z82OImwxy59cFpEAspWgONIm4h-YMsjYHXYx8vk_VXIr8gPtGOn2rTf7Q/60.jpg
2024-05-27,2191,Freekstyle,5.90,11.99,80.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv948UCyHrmViTGYHY0BfEHTpv8ckti4ZRuwwRfUmd9jKsUMy3KQfStfDQ7ekUVrq_Td7IEaKWfTTYfOGfk1CPcJwkDBwG0k3xtN4m9dtm_TvMu2H6_YPr46lxsyW4m_75wi9gkbaS5gttu8S_4IAlwiaGBxWfQ/60.jpg
2024-05-27,2195,Frogger's Journey The Forgotten Relic,9.96,16.99,34.98,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96KD-mV1bE-tWS7OXqnV9I-lqOoZwGwmk-OSwnyTYn7dCLKchbzijwk6_YKomKUG3DjtoGQnK7vF33CYpPzSIhf4bdoPspVfMsT4O-nn1WQNTbdyvOksY9mnNplhxixbTGscn2dyX4E1HJ-CnRx1kRyxF21mQ/60.jpg
2024-05-27,7335,Frogger Advance: The Great Quest,13.75,29.99,45.00,https://commondatastorage.googleapis.com/images.pricecharting.com/9f99b1785b898e4eb9281a463c495811caec1d38fe01a33dcf74acf36bed47c7/60.jpg
2024-05-27,2193,Froggers Adventures 2 Lost Wand,13.04,58.12,87.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97Lvv32oHA_mZH67rcDvqqUu5p3UiWlCQAS3IpGkctBoVL8Q8GbjS6Vx0FeHZRodrwR9JB3dlLLU9BWxX7HGLDd3eMHirKu3vLouXWBi5FzMQcPqj02q0Yq2gTHFWmneYNEyXBDP78y4BPTqYa1d6_t-oCAqQ/60.jpg
2024-05-27,2194,Froggers Adventures Temple of Frog,4.99,14.95,19.99,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95yEyFwgeRvU-dPdivS842ix-QnDhkCpi7iKFLUPV03lqoOnFYTJxFqdSlqxsWhQhJtWFEj05hai37n8nBlO_uCWfcEPbA3gqUi7Wmnu7VPUDTE03azV04FzuilJCym-mH6JW4L8cfYJgPuEEv0E3cnDEVnJA/60.jpg
2024-05-27,2199,Gadget Racers,15.41,41.33,62.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv942szZpsnNHLJGl1eHZ8Kdoz0ggd7myqc54eFAISsHm-fcYSIV1UmskrMoUVwcUofjeW-FmR3ndZlDuZbbEp76fFib4LVz0BFVqIqjmjx22W0OjWv2V4FSSFfHL6m2qqQf3IBP9ct_Bpvbrr09sTa-t21Phmg/60.jpg
2024-05-27,11056,Galidor Defenders of the Outer Dimension,5.64,13.49,29.50,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95XMHOFw-psC7Zr7T95sFA177-1Yb_As2OdM7oDMp0b2GX9mSWoDqtQv2e04We-WWqURQgS5izTZDG57MMmzgDaYKuiPDVwabJ9wbhQtsJnyDmAtPrg3i_J8PVFLEJd8KpGvwhxHc0tQVubcNpLPC5xlan3XQ/60.jpg
